[83.84, 213.212, 2.0]
[83.849, 213.183, 1.0]
[84.692, 213.45, 2.0]
[83.84, 213.212, 2.0]
[83.788, 213.163, 1.0]
[83.849, 213.183, 1.0]
[83.778, 213.191, 2.0]
[83.788, 213.163, 1.0]
[83.84, 213.212, 2.0]
[83.778, 213.191, 2.0]
[83.744, 213.147, 1.0]
[83.788, 213.163, 1.0]
[83.733, 213.175, 2.0]
[83.744, 213.147, 1.0]
[83.778, 213.191, 2.0]
[83.733, 213.175, 2.0]
[82.986, 212.843, 1.0]
[83.744, 213.147, 1.0]
[82.974, 212.871, 2.0]
[82.986, 212.843, 1.0]
[83.733, 213.175, 2.0]
[82.974, 212.871, 2.0]
[82.938, 212.854, 2.0]
[82.986, 212.843, 1.0]
[82.938, 212.854, 2.0]
[82.95, 212.827, 1.0]
[82.986, 212.843, 1.0]
[82.938, 212.854, 2.0]
[82.908, 212.808, 1.0]
[82.95, 212.827, 1.0]
[82.894, 212.835, 2.0]
[82.908, 212.808, 1.0]
[82.938, 212.854, 2.0]
[82.894, 212.835, 2.0]
[82.867, 212.786, 1.0]
[82.908, 212.808, 1.0]
[82.852, 212.812, 2.0]
[82.867, 212.786, 1.0]
[82.894, 212.835, 2.0]
[82.852, 212.812, 2.0]
[82.203, 212.415, 1.0]
[82.867, 212.786, 1.0]
[82.188, 212.441, 2.0]
[82.203, 212.415, 1.0]
[82.852, 212.812, 2.0]
[82.188, 212.441, 2.0]
[82.156, 212.386, 1.0]
[82.203, 212.415, 1.0]
[82.188, 212.441, 2.0]
[82.1, 212.386, 2.0]
[82.156, 212.386, 1.0]
[82.1, 212.386, 2.0]
[82.117, 212.361, 1.0]
[82.156, 212.386, 1.0]
[82.1, 212.386, 2.0]
[82.062, 212.358, 2.0]
[82.117, 212.361, 1.0]
[82.117, 212.361, 1.0]
[82.062, 212.358, 2.0]
[82.08, 212.334, 1.0]
[82.062, 212.358, 2.0]
[81.509, 211.897, 1.0]
[82.08, 212.334, 1.0]
[81.49, 211.921, 2.0]
[81.509, 211.897, 1.0]
[82.062, 212.358, 2.0]
[81.49, 211.921, 2.0]
[81.471, 211.905, 2.0]
[81.509, 211.897, 1.0]
[81.509, 211.897, 1.0]
[81.471, 211.905, 2.0]
[81.49, 211.882, 1.0]
[81.471, 211.905, 2.0]
[81.455, 211.852, 1.0]
[81.49, 211.882, 1.0]
[81.435, 211.874, 2.0]
[81.455, 211.852, 1.0]
[81.471, 211.905, 2.0]
[81.435, 211.874, 2.0]
[81.421, 211.822, 1.0]
[81.455, 211.852, 1.0]
[81.4, 211.844, 2.0]
[81.421, 211.822, 1.0]
[81.435, 211.874, 2.0]
[81.4, 211.844, 2.0]
[81.388, 211.789, 1.0]
[81.421, 211.822, 1.0]
[81.366, 211.81, 2.0]
[81.388, 211.789, 1.0]
[81.4, 211.844, 2.0]
[81.366, 211.81, 2.0]
[80.91, 211.285, 1.0]
[81.388, 211.789, 1.0]
[80.888, 211.305, 2.0]
[80.91, 211.285, 1.0]
[81.366, 211.81, 2.0]
[80.888, 211.305, 2.0]
[80.889, 211.262, 1.0]
[80.91, 211.285, 1.0]
[80.888, 211.305, 2.0]
[80.866, 211.282, 2.0]
[80.889, 211.262, 1.0]
[80.866, 211.282, 2.0]
[80.837, 211.247, 2.0]
[80.889, 211.262, 1.0]
[80.889, 211.262, 1.0]
[80.837, 211.247, 2.0]
[80.86, 211.228, 1.0]
[80.837, 211.247, 2.0]
[80.831, 211.192, 1.0]
[80.86, 211.228, 1.0]
[80.807, 211.21, 2.0]
[80.831, 211.192, 1.0]
[80.837, 211.247, 2.0]
[80.807, 211.21, 2.0]
[80.779, 211.171, 2.0]
[80.831, 211.192, 1.0]
[80.831, 211.192, 1.0]
[80.779, 211.171, 2.0]
[80.804, 211.154, 1.0]
[80.779, 211.171, 2.0]
[80.394, 210.602, 2.0]
[80.804, 211.154, 1.0]
[80.394, 210.602, 2.0]
[80.419, 210.585, 1.0]
[80.804, 211.154, 1.0]
[80.394, 210.602, 2.0]
[80.403, 210.562, 1.0]
[80.419, 210.585, 1.0]
[80.394, 210.602, 2.0]
[80.378, 210.578, 2.0]
[80.403, 210.562, 1.0]
[80.378, 210.578, 2.0]
[80.357, 210.482, 1.0]
[80.403, 210.562, 1.0]
[80.33, 210.496, 2.0]
[80.357, 210.482, 1.0]
[80.378, 210.578, 2.0]
[80.33, 210.496, 2.0]
[80.311, 210.454, 2.0]
[80.357, 210.482, 1.0]
[80.311, 210.454, 2.0]
[80.338, 210.441, 1.0]
[80.357, 210.482, 1.0]
[80.311, 210.454, 2.0]
[80.018, 209.821, 2.0]
[80.338, 210.441, 1.0]
[80.018, 209.821, 2.0]
[80.045, 209.808, 1.0]
[80.338, 210.441, 1.0]
[80.018, 209.821, 2.0]
[80.027, 209.769, 1.0]
[80.045, 209.808, 1.0]
[80.018, 209.821, 2.0]
[79.999, 209.78, 2.0]
[80.027, 209.769, 1.0]
[80.027, 209.769, 1.0]
[79.999, 209.78, 2.0]
[79.983, 209.736, 2.0]
[80.027, 209.769, 1.0]
[79.983, 209.736, 2.0]
[80.011, 209.726, 1.0]
[79.983, 209.736, 2.0]
[79.766, 209.051, 1.0]
[80.011, 209.726, 1.0]
[79.738, 209.061, 2.0]
[79.766, 209.051, 1.0]
[79.983, 209.736, 2.0]
[79.738, 209.061, 2.0]
[79.754, 209.018, 1.0]
[79.766, 209.051, 1.0]
[79.738, 209.061, 2.0]
[79.726, 209.028, 2.0]
[79.754, 209.018, 1.0]
[79.726, 209.028, 2.0]
[79.506, 208.354, 2.0]
[79.754, 209.018, 1.0]
[79.754, 209.018, 1.0]
[79.506, 208.354, 2.0]
[79.535, 208.345, 1.0]
[79.535, 208.345, 1.0]
[79.506, 208.354, 2.0]
[79.496, 208.319, 2.0]
[79.535, 208.345, 1.0]
[79.496, 208.319, 2.0]
[79.525, 208.311, 1.0]
[79.496, 208.319, 2.0]
[79.332, 207.639, 1.0]
[79.525, 208.311, 1.0]
[79.303, 207.647, 2.0]
[79.332, 207.639, 1.0]
[79.496, 208.319, 2.0]
[79.332, 207.639, 1.0]
[79.303, 207.647, 2.0]
[79.294, 207.611, 2.0]
[79.332, 207.639, 1.0]
[79.294, 207.611, 2.0]
[79.323, 207.604, 1.0]
[79.294, 207.611, 2.0]
[79.156, 206.933, 1.0]
[79.323, 207.604, 1.0]
[79.127, 206.94, 2.0]
[79.156, 206.933, 1.0]
[79.294, 207.611, 2.0]
[79.156, 206.933, 1.0]
[79.127, 206.94, 2.0]
[79.119, 206.903, 2.0]
[79.156, 206.933, 1.0]
[79.119, 206.903, 2.0]
[79.148, 206.897, 1.0]
[79.119, 206.903, 2.0]
[79.006, 206.227, 1.0]
[79.148, 206.897, 1.0]
[78.977, 206.233, 2.0]
[79.006, 206.227, 1.0]
[79.119, 206.903, 2.0]
[78.977, 206.233, 2.0]
[78.998, 206.189, 1.0]
[79.006, 206.227, 1.0]
[78.977, 206.233, 2.0]
[78.969, 206.195, 2.0]
[78.998, 206.189, 1.0]
[78.969, 206.195, 2.0]
[78.852, 205.522, 2.0]
[78.998, 206.189, 1.0]
[78.998, 206.189, 1.0]
[78.852, 205.522, 2.0]
[78.882, 205.517, 1.0]
[78.882, 205.517, 1.0]
[78.852, 205.522, 2.0]
[78.847, 205.485, 2.0]
[78.882, 205.517, 1.0]
[78.847, 205.485, 2.0]
[78.877, 205.481, 1.0]
[78.847, 205.485, 2.0]
[78.786, 204.809, 1.0]
[78.877, 205.481, 1.0]
[78.756, 204.812, 2.0]
[78.786, 204.809, 1.0]
[78.847, 205.485, 2.0]
[78.756, 204.812, 2.0]
[78.782, 204.77, 1.0]
[78.786, 204.809, 1.0]
[78.756, 204.812, 2.0]
[78.752, 204.773, 2.0]
[78.782, 204.77, 1.0]
[78.752, 204.773, 2.0]
[78.718, 204.097, 1.0]
[78.782, 204.77, 1.0]
[78.688, 204.099, 2.0]
[78.718, 204.097, 1.0]
[78.752, 204.773, 2.0]
[78.688, 204.099, 2.0]
[78.715, 204.059, 1.0]
[78.718, 204.097, 1.0]
[78.688, 204.099, 2.0]
[78.685, 204.061, 2.0]
[78.715, 204.059, 1.0]
[78.685, 204.061, 2.0]
[78.676, 203.386, 1.0]
[78.715, 204.059, 1.0]
[78.646, 203.387, 2.0]
[78.676, 203.386, 1.0]
[78.685, 204.061, 2.0]
[78.646, 203.387, 2.0]
[78.674, 203.346, 1.0]
[78.676, 203.386, 1.0]
[78.646, 203.387, 2.0]
[78.644, 203.347, 2.0]
[78.674, 203.346, 1.0]
[78.644, 203.347, 2.0]
[78.662, 202.671, 1.0]
[78.674, 203.346, 1.0]
[78.644, 203.347, 2.0]
[78.632, 202.671, 2.0]
[78.662, 202.671, 1.0]
[78.632, 202.671, 2.0]
[78.662, 202.637, 1.0]
[78.662, 202.671, 1.0]
[78.632, 202.671, 2.0]
[78.632, 202.636, 2.0]
[78.662, 202.637, 1.0]
[78.662, 202.637, 1.0]
[78.632, 202.636, 2.0]
[78.67, 202.116, 1.0]
[78.632, 202.636, 2.0]
[78.64, 202.115, 2.0]
[78.67, 202.116, 1.0]
[78.67, 202.116, 1.0]
[78.64, 202.115, 2.0]
[78.671, 202.084, 1.0]
[78.64, 202.115, 2.0]
[78.641, 202.082, 2.0]
[78.671, 202.084, 1.0]
[78.671, 202.084, 1.0]
[78.641, 202.082, 2.0]
[78.697, 201.531, 1.0]
[78.641, 202.082, 2.0]
[78.667, 201.529, 2.0]
[78.697, 201.531, 1.0]
[78.667, 201.529, 2.0]
[78.669, 201.503, 2.0]
[78.697, 201.531, 1.0]
[78.697, 201.531, 1.0]
[78.669, 201.503, 2.0]
[78.699, 201.505, 1.0]
[78.699, 201.505, 1.0]
[78.669, 201.503, 2.0]
[78.712, 200.917, 2.0]
[78.699, 201.505, 1.0]
[78.712, 200.917, 2.0]
[78.742, 200.919, 1.0]
[78.742, 200.919, 1.0]
[78.712, 200.917, 2.0]
[78.744, 200.894, 1.0]
[78.712, 200.917, 2.0]
[78.714, 200.891, 2.0]
[78.744, 200.894, 1.0]
[78.744, 200.894, 1.0]
[78.714, 200.891, 2.0]
[78.804, 200.275, 1.0]
[78.714, 200.891, 2.0]
[78.774, 200.271, 2.0]
[78.804, 200.275, 1.0]
[78.804, 200.275, 1.0]
[78.774, 200.271, 2.0]
[78.806, 200.255, 1.0]
[78.774, 200.271, 2.0]
[78.776, 200.251, 2.0]
[78.806, 200.255, 1.0]
[78.806, 200.255, 1.0]
[78.776, 200.251, 2.0]
[78.883, 199.604, 1.0]
[78.776, 200.251, 2.0]
[78.853, 199.6, 2.0]
[78.883, 199.604, 1.0]
[78.883, 199.604, 1.0]
[78.853, 199.6, 2.0]
[78.886, 199.583, 1.0]
[78.853, 199.6, 2.0]
[78.856, 199.578, 2.0]
[78.886, 199.583, 1.0]
[78.886, 199.583, 1.0]
[78.856, 199.578, 2.0]
[78.981, 198.899, 1.0]
[78.856, 199.578, 2.0]
[78.951, 198.894, 2.0]
[78.981, 198.899, 1.0]
[78.981, 198.899, 1.0]
[78.951, 198.894, 2.0]
[78.983, 198.884, 1.0]
[78.951, 198.894, 2.0]
[78.953, 198.879, 2.0]
[78.983, 198.884, 1.0]
[78.983, 198.884, 1.0]
[78.953, 198.879, 2.0]
[79.094, 198.166, 1.0]
[78.953, 198.879, 2.0]
[79.064, 198.161, 2.0]
[79.094, 198.166, 1.0]
[79.094, 198.166, 1.0]
[79.064, 198.161, 2.0]
[79.096, 198.149, 1.0]
[79.064, 198.161, 2.0]
[79.066, 198.144, 2.0]
[79.096, 198.149, 1.0]
[79.096, 198.149, 1.0]
[79.066, 198.144, 2.0]
[79.226, 197.396, 1.0]
[79.066, 198.144, 2.0]
[79.197, 197.39, 2.0]
[79.226, 197.396, 1.0]
[79.197, 197.39, 2.0]
[79.2, 197.376, 2.0]
[79.226, 197.396, 1.0]
[79.226, 197.396, 1.0]
[79.2, 197.376, 2.0]
[79.229, 197.382, 1.0]
[79.229, 197.382, 1.0]
[79.2, 197.376, 2.0]
[79.375, 196.597, 1.0]
[79.2, 197.376, 2.0]
[79.346, 196.591, 2.0]
[79.375, 196.597, 1.0]
[79.375, 196.597, 1.0]
[79.346, 196.591, 2.0]
[79.377, 196.585, 1.0]
[79.346, 196.591, 2.0]
[79.348, 196.579, 2.0]
[79.377, 196.585, 1.0]
[79.377, 196.585, 1.0]
[79.348, 196.579, 2.0]
[79.54, 195.764, 1.0]
[79.348, 196.579, 2.0]
[79.511, 195.758, 2.0]
[79.54, 195.764, 1.0]
[79.54, 195.764, 1.0]
[79.511, 195.758, 2.0]
[79.519, 195.722, 2.0]
[79.548, 195.729, 1.0]
[79.54, 195.764, 1.0]
[79.519, 195.722, 2.0]
[79.548, 195.729, 1.0]
[79.519, 195.722, 2.0]
[87.093, 163.87, 1.0]
[79.519, 195.722, 2.0]
[87.064, 163.863, 2.0]
[87.093, 163.87, 1.0]
[87.093, 163.87, 1.0]
[87.064, 163.863, 2.0]
[87.103, 163.829, 1.0]
[87.064, 163.863, 2.0]
[87.074, 163.821, 2.0]
[87.103, 163.829, 1.0]
[87.103, 163.829, 1.0]
[87.074, 163.821, 2.0]
[87.116, 163.785, 1.0]
[87.074, 163.821, 2.0]
[87.087, 163.776, 2.0]
[87.116, 163.785, 1.0]
[87.116, 163.785, 1.0]
[87.087, 163.776, 2.0]
[87.104, 163.73, 2.0]
[87.132, 163.741, 1.0]
[87.116, 163.785, 1.0]
[87.104, 163.73, 2.0]
[87.132, 163.741, 1.0]
[87.104, 163.73, 2.0]
[87.123, 163.686, 2.0]
[87.15, 163.698, 1.0]
[87.132, 163.741, 1.0]
[87.123, 163.686, 2.0]
[87.15, 163.698, 1.0]
[87.123, 163.686, 2.0]
[87.169, 163.657, 1.0]
[87.123, 163.686, 2.0]
[87.142, 163.643, 2.0]
[87.169, 163.657, 1.0]
[87.169, 163.657, 1.0]
[87.142, 163.643, 2.0]
[87.19, 163.616, 1.0]
[87.142, 163.643, 2.0]
[87.186, 163.561, 2.0]
[87.19, 163.616, 1.0]
[87.19, 163.616, 1.0]
[87.186, 163.561, 2.0]
[87.212, 163.576, 1.0]
[87.212, 163.576, 1.0]
[87.186, 163.561, 2.0]
[87.237, 163.536, 1.0]
[87.186, 163.561, 2.0]
[87.212, 163.519, 2.0]
[87.237, 163.536, 1.0]
[87.237, 163.536, 1.0]
[87.212, 163.519, 2.0]
[87.24, 163.481, 2.0]
[87.264, 163.499, 1.0]
[87.237, 163.536, 1.0]
[87.24, 163.481, 2.0]
[87.264, 163.499, 1.0]
[87.24, 163.481, 2.0]
[87.292, 163.462, 1.0]
[87.24, 163.481, 2.0]
[87.269, 163.443, 2.0]
[87.292, 163.462, 1.0]
[87.292, 163.462, 1.0]
[87.269, 163.443, 2.0]
[87.322, 163.427, 1.0]
[87.269, 163.443, 2.0]
[87.3, 163.407, 2.0]
[87.322, 163.427, 1.0]
[87.322, 163.427, 1.0]
[87.3, 163.407, 2.0]
[87.352, 163.393, 1.0]
[87.3, 163.407, 2.0]
[87.33, 163.372, 2.0]
[87.352, 163.393, 1.0]
[87.352, 163.393, 1.0]
[87.33, 163.372, 2.0]
[87.385, 163.36, 1.0]
[87.33, 163.372, 2.0]
[87.364, 163.338, 2.0]
[87.385, 163.36, 1.0]
[87.385, 163.36, 1.0]
[87.364, 163.338, 2.0]
[87.419, 163.329, 1.0]
[87.364, 163.338, 2.0]
[87.4, 163.306, 2.0]
[87.419, 163.329, 1.0]
[87.419, 163.329, 1.0]
[87.4, 163.306, 2.0]
[87.455, 163.3, 1.0]
[87.4, 163.306, 2.0]
[87.437, 163.276, 2.0]
[87.455, 163.3, 1.0]
[87.455, 163.3, 1.0]
[87.437, 163.276, 2.0]
[87.492, 163.272, 1.0]
[87.437, 163.276, 2.0]
[87.474, 163.248, 2.0]
[87.492, 163.272, 1.0]
[87.492, 163.272, 1.0]
[87.474, 163.248, 2.0]
[87.514, 163.221, 2.0]
[87.53, 163.246, 1.0]
[87.492, 163.272, 1.0]
[87.514, 163.221, 2.0]
[87.53, 163.246, 1.0]
[87.514, 163.221, 2.0]
[87.569, 163.222, 1.0]
[87.514, 163.221, 2.0]
[87.554, 163.196, 2.0]
[87.569, 163.222, 1.0]
[87.569, 163.222, 1.0]
[87.554, 163.196, 2.0]
[87.609, 163.199, 1.0]
[87.554, 163.196, 2.0]
[87.595, 163.173, 2.0]
[87.609, 163.199, 1.0]
[87.609, 163.199, 1.0]
[87.595, 163.173, 2.0]
[87.65, 163.178, 1.0]
[87.595, 163.173, 2.0]
[87.637, 163.151, 2.0]
[87.65, 163.178, 1.0]
[87.65, 163.178, 1.0]
[87.637, 163.151, 2.0]
[87.691, 163.159, 1.0]
[87.637, 163.151, 2.0]
[87.68, 163.131, 2.0]
[87.691, 163.159, 1.0]
[87.691, 163.159, 1.0]
[87.68, 163.131, 2.0]
[87.735, 163.142, 1.0]
[87.68, 163.131, 2.0]
[87.725, 163.114, 2.0]
[87.735, 163.142, 1.0]
[87.735, 163.142, 1.0]
[87.725, 163.114, 2.0]
[87.778, 163.127, 1.0]
[87.725, 163.114, 2.0]
[87.769, 163.098, 2.0]
[87.778, 163.127, 1.0]
[87.778, 163.127, 1.0]
[87.769, 163.098, 2.0]
[87.822, 163.114, 1.0]
[87.769, 163.098, 2.0]
[87.815, 163.085, 2.0]
[87.822, 163.114, 1.0]
[87.822, 163.114, 1.0]
[87.815, 163.085, 2.0]
[87.866, 163.103, 1.0]
[87.815, 163.085, 2.0]
[87.86, 163.074, 2.0]
[87.866, 163.103, 1.0]
[87.866, 163.103, 1.0]
[87.86, 163.074, 2.0]
[87.912, 163.093, 1.0]
[87.86, 163.074, 2.0]
[87.907, 163.063, 2.0]
[87.912, 163.093, 1.0]
[87.912, 163.093, 1.0]
[87.907, 163.063, 2.0]
[87.957, 163.086, 1.0]
[87.907, 163.063, 2.0]
[87.953, 163.056, 2.0]
[87.957, 163.086, 1.0]
[87.957, 163.086, 1.0]
[87.953, 163.056, 2.0]
[88.0, 163.051, 2.0]
[88.003, 163.081, 1.0]
[87.957, 163.086, 1.0]
[88.0, 163.051, 2.0]
[88.003, 163.081, 1.0]
[88.0, 163.051, 2.0]
[88.048, 163.048, 2.0]
[88.049, 163.078, 1.0]
[88.003, 163.081, 1.0]
[88.048, 163.048, 2.0]
[88.049, 163.078, 1.0]
[88.048, 163.048, 2.0]
[88.095, 163.077, 1.0]
[88.048, 163.048, 2.0]
[88.095, 163.047, 2.0]
[88.095, 163.077, 1.0]
[88.095, 163.077, 1.0]
[88.095, 163.047, 2.0]
[124.444, 163.047, 2.0]
[88.095, 163.077, 1.0]
[124.444, 163.047, 2.0]
[124.482, 163.077, 1.0]
[123.787, 160.13, 1.0]
[124.482, 163.077, 1.0]
[124.444, 163.047, 2.0]
[123.763, 160.16, 2.0]
[123.787, 160.13, 1.0]
[124.444, 163.047, 2.0]
[123.763, 160.16, 2.0]
[89.744, 160.13, 1.0]
[123.787, 160.13, 1.0]
[89.743, 160.16, 2.0]
[89.744, 160.13, 1.0]
[123.763, 160.16, 2.0]
[89.743, 160.16, 2.0]
[89.698, 160.127, 1.0]
[89.744, 160.13, 1.0]
[89.695, 160.157, 2.0]
[89.698, 160.127, 1.0]
[89.743, 160.16, 2.0]
[89.695, 160.157, 2.0]
[89.653, 160.123, 1.0]
[89.698, 160.127, 1.0]
[89.65, 160.153, 2.0]
[89.653, 160.123, 1.0]
[89.695, 160.157, 2.0]
[89.65, 160.153, 2.0]
[89.607, 160.117, 1.0]
[89.653, 160.123, 1.0]
[89.602, 160.147, 2.0]
[89.607, 160.117, 1.0]
[89.65, 160.153, 2.0]
[89.602, 160.147, 2.0]
[89.554, 160.136, 2.0]
[89.607, 160.117, 1.0]
[89.607, 160.117, 1.0]
[89.554, 160.136, 2.0]
[89.561, 160.107, 1.0]
[89.554, 160.136, 2.0]
[89.518, 160.097, 1.0]
[89.561, 160.107, 1.0]
[89.51, 160.126, 2.0]
[89.518, 160.097, 1.0]
[89.554, 160.136, 2.0]
[89.51, 160.126, 2.0]
[89.473, 160.085, 1.0]
[89.518, 160.097, 1.0]
[89.464, 160.114, 2.0]
[89.473, 160.085, 1.0]
[89.51, 160.126, 2.0]
[89.464, 160.114, 2.0]
[89.419, 160.098, 2.0]
[89.473, 160.085, 1.0]
[89.473, 160.085, 1.0]
[89.419, 160.098, 2.0]
[89.429, 160.07, 1.0]
[89.419, 160.098, 2.0]
[89.386, 160.054, 1.0]
[89.429, 160.07, 1.0]
[89.375, 160.082, 2.0]
[89.386, 160.054, 1.0]
[89.419, 160.098, 2.0]
[89.375, 160.082, 2.0]
[89.33, 160.062, 2.0]
[89.386, 160.054, 1.0]
[89.386, 160.054, 1.0]
[89.33, 160.062, 2.0]
[89.343, 160.035, 1.0]
[89.33, 160.062, 2.0]
[89.288, 160.041, 2.0]
[89.343, 160.035, 1.0]
[89.343, 160.035, 1.0]
[89.288, 160.041, 2.0]
[89.302, 160.014, 1.0]
[89.288, 160.041, 2.0]
[89.262, 159.993, 1.0]
[89.302, 160.014, 1.0]
[89.247, 160.019, 2.0]
[89.262, 159.993, 1.0]
[89.288, 160.041, 2.0]
[89.247, 160.019, 2.0]
[89.223, 159.969, 1.0]
[89.262, 159.993, 1.0]
[89.247, 160.019, 2.0]
[89.167, 159.969, 2.0]
[89.223, 159.969, 1.0]
[89.167, 159.969, 2.0]
[89.184, 159.944, 1.0]
[89.223, 159.969, 1.0]
[89.167, 159.969, 2.0]
[89.129, 159.941, 2.0]
[89.184, 159.944, 1.0]
[89.184, 159.944, 1.0]
[89.129, 159.941, 2.0]
[89.147, 159.917, 1.0]
[89.129, 159.941, 2.0]
[89.092, 159.911, 2.0]
[89.147, 159.917, 1.0]
[89.147, 159.917, 1.0]
[89.092, 159.911, 2.0]
[89.111, 159.888, 1.0]
[89.092, 159.911, 2.0]
[89.076, 159.857, 1.0]
[89.111, 159.888, 1.0]
[89.055, 159.879, 2.0]
[89.076, 159.857, 1.0]
[89.092, 159.911, 2.0]
[89.055, 159.879, 2.0]
[89.043, 159.825, 1.0]
[89.076, 159.857, 1.0]
[89.021, 159.846, 2.0]
[89.043, 159.825, 1.0]
[89.055, 159.879, 2.0]
[89.021, 159.846, 2.0]
[89.011, 159.792, 1.0]
[89.043, 159.825, 1.0]
[88.989, 159.812, 2.0]
[89.011, 159.792, 1.0]
[89.021, 159.846, 2.0]
[88.989, 159.812, 2.0]
[88.959, 159.776, 2.0]
[89.011, 159.792, 1.0]
[89.011, 159.792, 1.0]
[88.959, 159.776, 2.0]
[88.982, 159.757, 1.0]
[88.959, 159.776, 2.0]
[88.953, 159.721, 1.0]
[88.982, 159.757, 1.0]
[88.929, 159.739, 2.0]
[88.953, 159.721, 1.0]
[88.959, 159.776, 2.0]
[88.929, 159.739, 2.0]
[88.901, 159.7, 2.0]
[88.953, 159.721, 1.0]
[88.953, 159.721, 1.0]
[88.901, 159.7, 2.0]
[88.926, 159.683, 1.0]
[88.901, 159.7, 2.0]
[88.9, 159.645, 1.0]
[88.926, 159.683, 1.0]
[88.874, 159.661, 2.0]
[88.9, 159.645, 1.0]
[88.901, 159.7, 2.0]
[88.874, 159.661, 2.0]
[88.828, 159.579, 2.0]
[88.9, 159.645, 1.0]
[88.9, 159.645, 1.0]
[88.828, 159.579, 2.0]
[88.855, 159.565, 1.0]
[88.828, 159.579, 2.0]
[88.835, 159.523, 1.0]
[88.855, 159.565, 1.0]
[88.828, 159.579, 2.0]
[88.807, 159.535, 2.0]
[88.835, 159.523, 1.0]
[88.835, 159.523, 1.0]
[88.807, 159.535, 2.0]
[88.79, 159.491, 2.0]
[88.835, 159.523, 1.0]
[88.79, 159.491, 2.0]
[88.818, 159.48, 1.0]
[88.79, 159.491, 2.0]
[88.802, 159.438, 1.0]
[88.818, 159.48, 1.0]
[88.79, 159.491, 2.0]
[88.774, 159.448, 2.0]
[88.802, 159.438, 1.0]
[88.774, 159.448, 2.0]
[88.787, 159.393, 1.0]
[88.802, 159.438, 1.0]
[88.774, 159.448, 2.0]
[88.758, 159.401, 2.0]
[88.787, 159.393, 1.0]
[88.787, 159.393, 1.0]
[88.758, 159.401, 2.0]
[88.747, 159.356, 2.0]
[88.787, 159.393, 1.0]
[88.747, 159.356, 2.0]
[88.776, 159.349, 1.0]
[88.747, 159.356, 2.0]
[88.766, 159.304, 1.0]
[88.776, 159.349, 1.0]
[88.766, 159.304, 1.0]
[88.747, 159.356, 2.0]
[88.727, 159.264, 2.0]
[88.766, 159.304, 1.0]
[88.727, 159.264, 2.0]
[88.757, 159.259, 1.0]
[88.757, 159.259, 1.0]
[88.727, 159.264, 2.0]
[88.721, 159.216, 2.0]
[88.757, 159.259, 1.0]
[88.721, 159.216, 2.0]
[88.751, 159.213, 1.0]
[88.721, 159.216, 2.0]
[88.747, 159.167, 1.0]
[88.751, 159.213, 1.0]
[88.721, 159.216, 2.0]
[88.717, 159.169, 2.0]
[88.747, 159.167, 1.0]
[88.747, 159.167, 1.0]
[88.717, 159.169, 2.0]
[88.715, 159.123, 2.0]
[88.747, 159.167, 1.0]
[88.715, 159.123, 2.0]
[88.745, 159.122, 1.0]
[88.715, 159.123, 2.0]
[88.715, 159.074, 2.0]
[88.745, 159.122, 1.0]
[88.715, 159.074, 2.0]
[88.745, 159.075, 1.0]
[88.745, 159.122, 1.0]
[88.745, 159.075, 1.0]
[88.715, 159.074, 2.0]
[88.747, 159.029, 1.0]
[88.715, 159.074, 2.0]
[88.717, 159.027, 2.0]
[88.747, 159.029, 1.0]
[88.747, 159.029, 1.0]
[88.717, 159.027, 2.0]
[88.721, 158.981, 2.0]
[88.751, 158.984, 1.0]
[88.747, 159.029, 1.0]
[88.721, 158.981, 2.0]
[88.751, 158.984, 1.0]
[88.721, 158.981, 2.0]
[88.757, 158.937, 1.0]
[88.721, 158.981, 2.0]
[88.727, 158.932, 2.0]
[88.757, 158.937, 1.0]
[88.757, 158.937, 1.0]
[88.727, 158.932, 2.0]
[88.738, 158.884, 2.0]
[88.767, 158.891, 1.0]
[88.757, 158.937, 1.0]
[88.738, 158.884, 2.0]
[88.767, 158.891, 1.0]
[88.738, 158.884, 2.0]
[88.777, 158.848, 1.0]
[88.738, 158.884, 2.0]
[88.748, 158.841, 2.0]
[88.777, 158.848, 1.0]
[88.777, 158.848, 1.0]
[88.748, 158.841, 2.0]
[106.341, 89.258, 2.0]
[88.777, 158.848, 1.0]
[106.341, 89.258, 2.0]
[106.37, 89.265, 1.0]
[106.37, 89.265, 1.0]
[106.341, 89.258, 2.0]
[106.376, 89.239, 1.0]
[106.341, 89.258, 2.0]
[106.347, 89.231, 2.0]
[106.376, 89.239, 1.0]
[106.376, 89.239, 1.0]
[106.347, 89.231, 2.0]
[106.389, 89.195, 1.0]
[106.347, 89.231, 2.0]
[106.36, 89.186, 2.0]
[106.389, 89.195, 1.0]
[106.389, 89.195, 1.0]
[106.36, 89.186, 2.0]
[106.377, 89.14, 2.0]
[106.405, 89.151, 1.0]
[106.389, 89.195, 1.0]
[106.377, 89.14, 2.0]
[106.405, 89.151, 1.0]
[106.377, 89.14, 2.0]
[106.396, 89.096, 2.0]
[106.423, 89.108, 1.0]
[106.405, 89.151, 1.0]
[106.396, 89.096, 2.0]
[106.423, 89.108, 1.0]
[106.396, 89.096, 2.0]
[106.442, 89.067, 1.0]
[106.396, 89.096, 2.0]
[106.415, 89.053, 2.0]
[106.442, 89.067, 1.0]
[106.442, 89.067, 1.0]
[106.415, 89.053, 2.0]
[106.463, 89.026, 1.0]
[106.415, 89.053, 2.0]
[106.459, 88.971, 2.0]
[106.463, 89.026, 1.0]
[106.463, 89.026, 1.0]
[106.459, 88.971, 2.0]
